Date,Rank,Title,Artist,Featured_artists,Source
2025-12-12,65,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-12-12,67,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-12-12,68,All I Want for Christmas Is You,Mariah Carey,,APPLE_MUSIC
2025-12-12,69,Bảo Bối,Văn Mai Hương,,APPLE_MUSIC
2025-12-12,70,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-12-12,71,Nhạc Tình,Văn Mai Hương,HURRYKNG,APPLE_MUSIC
2025-12-12,72,Khóc Đấy,Thắng,,APPLE_MUSIC
2025-12-12,73,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-12-12,74,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-12-12,75,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-12-12,76,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-12-12,77,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-12-12,78,Vùng Xám,Văn Mai Hương,GREY D,APPLE_MUSIC
2025-12-12,79,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-12-12,80,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-12-12,81,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-12-12,82,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-12-12,83,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-12-12,85,toxic till the end,ROSÉ,,APPLE_MUSIC
2025-12-12,86,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-12-12,87,Sài Gòn ơi,Obito,Shiki,APPLE_MUSIC
2025-12-12,88,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-12-12,89,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-12-12,90,Chăm Hoa,MONO,,APPLE_MUSIC
2025-12-12,92,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-12,93,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-12,94,The Playah (Special Performance),SOOBIN,,APPLE_MUSIC
2025-12-12,95,MỘNG YU,AMEE,RPT MCK,APPLE_MUSIC
2025-12-12,97,Gác Lại Âu Lo,Da LAB,Miu Lê,APPLE_MUSIC
2025-12-12,98,Chỉ Một Đêm Nữa Thôi,RPT MCK,tlinh,APPLE_MUSIC
2025-12-12,99,phải viết bao nhiêu bản tình ca,MIN,,APPLE_MUSIC
2025-12-12,100,0 AI NGHĨ,Wxrdie,,APPLE_MUSIC
2025-12-13,1,CHỜ ANH VỀ,ANH TRAI SAY HI,"B Ray, AMEE",APPLE_MUSIC
2025-12-13,2,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-12-13,4,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-12-13,5,In Love,Low G,JustaTee,APPLE_MUSIC
2025-12-13,6,hello em có khỏe không,Dfoxie37,myhoa & Tuann,APPLE_MUSIC
2025-12-13,7,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-12-13,8,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-12-13,9,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-12-13,10,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-12-13,11,Em,Binz,,APPLE_MUSIC
2025-12-13,12,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-13,13,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-12-13,14,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-12-13,16,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-12-13,17,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-12-13,19,Good Goodbye,HWASA,,APPLE_MUSIC
2025-12-13,21,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-12-13,22,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-12-13,23,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-12-13,24,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-12-13,25,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-12-13,26,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-12-13,28,NOT CUTE ANYMORE,ILLIT,,APPLE_MUSIC
2025-12-13,29,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-12-13,30,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-13,31,giá như,SOOBIN,,APPLE_MUSIC
2025-12-13,32,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-12-13,33,Vườn Hồng,Văn Mai Hương,"Chi Pu, Hà Trần",APPLE_MUSIC
2025-12-13,34,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-12-13,35,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-12-13,36,Em Muốn Được Bay,VSTRA,Tyronee,APPLE_MUSIC
2025-12-13,37,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-12-13,38,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-12-13,39,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-12-13,40,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-12-13,41,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-12-13,42,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-12-13,43,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-12-13,44,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-12-13,45,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-12-13,46,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-12-13,47,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-12-13,48,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-12-13,49,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-12-13,50,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-12-13,51,Ướt Lòng,Văn Mai Hương,,APPLE_MUSIC
2025-12-13,52,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-12-13,56,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-12-13,57,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-12-13,59,Vùng Xám,Văn Mai Hương,GREY D,APPLE_MUSIC
2025-12-13,60,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-12-13,61,Nhạc Tình,Văn Mai Hương,HURRYKNG,APPLE_MUSIC
2025-12-13,62,Feel At Home,B Ray,,APPLE_MUSIC
2025-12-13,63,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-12-13,64,All I Want for Christmas Is You,Mariah Carey,,APPLE_MUSIC
2025-12-13,65,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-12-13,66,Bảo Bối,Văn Mai Hương,,APPLE_MUSIC
2025-12-13,68,Love Game,Low G,tlinh,APPLE_MUSIC
2025-12-13,69,Quá Muộn,MIN,,APPLE_MUSIC
2025-12-13,70,NỠ LÒNG ĐỒNG Ý,ANH TRAI SAY HI,"B Ray, Karik, CODYNAMVO, Gill, Ryn Lee",APPLE_MUSIC
2025-12-13,71,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-12-13,72,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-12-13,73,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-12-13,74,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-12-13,75,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-12-13,76,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-12-13,77,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-12-13,78,Khép Màn,Văn Mai Hương,,APPLE_MUSIC
2025-12-13,79,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-12-13,80,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-12-13,81,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-12-13,82,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-12-13,83,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-12-13,84,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-12-13,85,Khóc Đấy,Thắng,,APPLE_MUSIC
2025-12-13,87,Chăm Hoa,MONO,,APPLE_MUSIC
2025-12-13,88,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-12-13,89,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-12-13,90,Sài Gòn ơi,Obito,Shiki,APPLE_MUSIC
2025-12-13,91,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-13,92,toxic till the end,ROSÉ,,APPLE_MUSIC
2025-12-13,93,để tôi ôm em bằng giai điệu này,Kai Đinh,"GREY D, MIN",APPLE_MUSIC
2025-12-13,96,MỘNG YU,AMEE,RPT MCK,APPLE_MUSIC
2025-12-13,97,Gác Lại Âu Lo,Da LAB,Miu Lê,APPLE_MUSIC
2025-12-13,98,The Playah (Special Performance),SOOBIN,,APPLE_MUSIC
2025-12-13,99,Mỹ Vị,Văn Mai Hương,,APPLE_MUSIC
2025-12-13,100,0 AI NGHĨ,Wxrdie,,APPLE_MUSIC
2025-12-17,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-12-17,2,CHỜ ANH VỀ,ANH TRAI SAY HI,"B Ray, AMEE",APPLE_MUSIC
2025-12-17,3,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-12-17,5,In Love,Low G,JustaTee,APPLE_MUSIC
2025-12-17,6,hello em có khỏe không,Dfoxie37,myhoa & Tuann,APPLE_MUSIC
2025-12-17,7,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-12-17,8,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-12-17,9,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-12-17,10,Em,Binz,,APPLE_MUSIC
2025-12-17,11,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-12-17,12,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-12-17,13,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-12-17,14,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-17,15,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-12-17,17,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-12-17,18,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-12-17,20,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-12-17,21,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-12-17,23,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-12-17,24,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-12-17,25,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-12-17,26,Good Goodbye,HWASA,,APPLE_MUSIC
2025-12-17,27,NOT CUTE ANYMORE,ILLIT,,APPLE_MUSIC
2025-12-17,28,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-12-17,30,giá như,SOOBIN,,APPLE_MUSIC
2025-12-17,31,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-12-17,32,Vườn Hồng,Văn Mai Hương,"Chi Pu, Hà Trần",APPLE_MUSIC
2025-12-17,33,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-12-17,34,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-17,35,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-12-17,36,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-12-17,37,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-12-17,38,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-12-17,39,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-12-17,40,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-12-17,41,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-12-17,42,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-12-17,43,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-12-17,44,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-12-17,45,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-12-17,46,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-12-17,47,Ướt Lòng,Văn Mai Hương,,APPLE_MUSIC
2025-12-17,48,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-12-17,49,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-12-17,50,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-12-17,51,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-12-17,53,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-12-17,55,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-12-17,56,Feel At Home,B Ray,,APPLE_MUSIC
2025-12-17,57,Vùng Xám,Văn Mai Hương,GREY D,APPLE_MUSIC
2025-12-17,58,Quá Muộn,MIN,,APPLE_MUSIC
2025-12-17,59,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-12-17,60,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-12-17,61,Bảo Bối,Văn Mai Hương,,APPLE_MUSIC
2025-12-17,62,Em Muốn Được Bay,VSTRA,Tyronee,APPLE_MUSIC
2025-12-17,63,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-12-17,64,Love Game,Low G,tlinh,APPLE_MUSIC
2025-12-17,65,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-12-17,67,Khép Màn,Văn Mai Hương,,APPLE_MUSIC
2025-12-17,70,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-12-17,71,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-12-17,72,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-12-17,73,Nhạc Tình,Văn Mai Hương,HURRYKNG,APPLE_MUSIC
2025-12-17,74,All I Want for Christmas Is You,Mariah Carey,,APPLE_MUSIC
2025-12-17,75,NỠ LÒNG ĐỒNG Ý,ANH TRAI SAY HI,"B Ray, Karik, CODYNAMVO, Gill, Ryn Lee",APPLE_MUSIC
2025-12-17,76,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-12-17,77,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-12-17,78,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-12-17,79,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-12-17,80,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-12-17,81,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-12-17,82,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-12-17,83,để tôi ôm em bằng giai điệu này,Kai Đinh,"GREY D, MIN",APPLE_MUSIC
2025-12-17,84,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-12-17,85,Chăm Hoa,MONO,,APPLE_MUSIC
2025-12-17,86,Sài Gòn ơi,Obito,Shiki,APPLE_MUSIC
2025-12-17,87,Gác Lại Âu Lo,Da LAB,Miu Lê,APPLE_MUSIC
2025-12-17,89,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-12-17,90,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-12-17,91,0 AI NGHĨ,Wxrdie,,APPLE_MUSIC
2025-12-17,92,Missing You,Phương Ly,,APPLE_MUSIC
2025-12-17,93,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-12-17,94,Chỉ Một Đêm Nữa Thôi,RPT MCK,tlinh,APPLE_MUSIC
2025-12-17,95,toxic till the end,ROSÉ,,APPLE_MUSIC
2025-12-17,96,MỘNG YU,AMEE,RPT MCK,APPLE_MUSIC
2025-12-17,97,Băng Qua Cầu Giấy,Wxrdie,RPT JasonDilla,APPLE_MUSIC
2025-12-17,98,Khóc Đấy,Thắng,,APPLE_MUSIC
2025-12-17,99,Waiting For You,MONO,Onionn,APPLE_MUSIC
2025-12-17,100,phải viết bao nhiêu bản tình ca,MIN,,APPLE_MUSIC
2025-12-18,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-12-18,2,CHỜ ANH VỀ,ANH TRAI SAY HI,"B Ray, AMEE",APPLE_MUSIC
2025-12-18,4,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-12-18,5,In Love,Low G,JustaTee,APPLE_MUSIC
2025-12-18,6,hello em có khỏe không,Dfoxie37,myhoa & Tuann,APPLE_MUSIC
2025-12-18,7,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-12-18,8,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-12-18,9,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-12-18,10,Em,Binz,,APPLE_MUSIC
2025-12-18,11,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-12-18,12,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-12-18,13,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-12-18,14,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-18,15,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-12-18,16,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-12-18,19,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-12-18,20,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-12-18,21,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-12-18,23,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-12-18,24,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-12-18,25,Good Goodbye,HWASA,,APPLE_MUSIC
2025-12-18,27,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-12-18,28,NOT CUTE ANYMORE,ILLIT,,APPLE_MUSIC
2025-12-18,29,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-18,30,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-12-18,31,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-12-18,32,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-12-18,33,giá như,SOOBIN,,APPLE_MUSIC
2025-12-18,34,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-12-18,35,Vườn Hồng,Văn Mai Hương,"Chi Pu, Hà Trần",APPLE_MUSIC
2025-12-18,36,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-12-18,37,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-12-18,38,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-12-18,39,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-12-18,40,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-12-18,41,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-12-18,42,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-12-18,43,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-12-18,44,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-12-18,45,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-12-18,46,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-12-18,47,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-12-18,48,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-12-18,50,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-12-18,51,Ướt Lòng,Văn Mai Hương,,APPLE_MUSIC
2025-12-18,52,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-12-18,53,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-12-18,55,Bảo Bối,Văn Mai Hương,,APPLE_MUSIC
2025-12-18,56,Khép Màn,Văn Mai Hương,,APPLE_MUSIC
2025-12-18,58,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-12-18,59,Vùng Xám,Văn Mai Hương,GREY D,APPLE_MUSIC
2025-12-18,60,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-12-18,61,Quá Muộn,MIN,,APPLE_MUSIC
2025-12-18,63,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-12-18,64,Love Game,Low G,tlinh,APPLE_MUSIC
2025-12-18,66,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-12-18,67,Em Muốn Được Bay,VSTRA,Tyronee,APPLE_MUSIC
2025-12-18,68,Feel At Home,B Ray,,APPLE_MUSIC
2025-12-18,69,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-12-18,70,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-12-18,71,All I Want for Christmas Is You,Mariah Carey,,APPLE_MUSIC
2025-12-18,72,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-12-18,73,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-12-18,74,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-12-18,75,NỠ LÒNG ĐỒNG Ý,ANH TRAI SAY HI,"B Ray, Karik, CODYNAMVO, Gill, Ryn Lee",APPLE_MUSIC
2025-12-18,76,Nhạc Tình,Văn Mai Hương,HURRYKNG,APPLE_MUSIC
2025-12-18,77,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-12-18,78,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-12-18,79,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-12-18,80,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-12-18,81,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-12-18,82,Chăm Hoa,MONO,,APPLE_MUSIC
2025-12-18,83,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-12-18,84,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
