Date,Rank,Title,Artist,Featured_artists,Source
2025-12-18,86,để tôi ôm em bằng giai điệu này,Kai Đinh,"GREY D, MIN",APPLE_MUSIC
2025-12-18,87,Missing You,Phương Ly,,APPLE_MUSIC
2025-12-18,88,Sài Gòn ơi,Obito,Shiki,APPLE_MUSIC
2025-12-18,89,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-12-18,90,0 AI NGHĨ,Wxrdie,,APPLE_MUSIC
2025-12-18,91,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-12-18,92,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-12-18,93,MỘNG YU,AMEE,RPT MCK,APPLE_MUSIC
2025-12-18,94,Gác Lại Âu Lo,Da LAB,Miu Lê,APPLE_MUSIC
2025-12-18,95,Chỉ Một Đêm Nữa Thôi,RPT MCK,tlinh,APPLE_MUSIC
2025-12-18,96,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-18,97,toxic till the end,ROSÉ,,APPLE_MUSIC
2025-12-18,98,Khóc Đấy,Thắng,,APPLE_MUSIC
2025-12-18,100,phải viết bao nhiêu bản tình ca,MIN,,APPLE_MUSIC
2025-12-19,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-12-19,2,CHỜ ANH VỀ,ANH TRAI SAY HI,"B Ray, AMEE",APPLE_MUSIC
2025-12-19,4,In Love,Low G,JustaTee,APPLE_MUSIC
2025-12-19,5,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-12-19,6,hello em có khỏe không,Dfoxie37,myhoa & Tuann,APPLE_MUSIC
2025-12-19,7,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-12-19,8,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-12-19,9,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-12-19,10,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-12-19,11,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-12-19,12,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-12-19,13,Em,Binz,,APPLE_MUSIC
2025-12-19,14,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-12-19,15,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-12-19,16,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-19,17,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-12-19,18,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-12-19,20,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-12-19,23,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-12-19,24,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-12-19,25,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-12-19,26,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-12-19,27,giá như,SOOBIN,,APPLE_MUSIC
2025-12-19,29,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-12-19,30,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-19,31,NOT CUTE ANYMORE,ILLIT,,APPLE_MUSIC
2025-12-19,32,Good Goodbye,HWASA,,APPLE_MUSIC
2025-12-19,33,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-12-19,34,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-12-19,35,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-12-19,36,Vườn Hồng,Văn Mai Hương,"Chi Pu, Hà Trần",APPLE_MUSIC
2025-12-19,37,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-12-19,38,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-12-19,39,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-12-19,40,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-12-19,41,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-12-19,42,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-12-19,43,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-12-19,44,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-12-19,45,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-12-19,46,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-12-19,47,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-12-19,49,Ướt Lòng,Văn Mai Hương,,APPLE_MUSIC
2025-12-19,50,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-12-19,51,Bảo Bối,Văn Mai Hương,,APPLE_MUSIC
2025-12-19,52,Khép Màn,Văn Mai Hương,,APPLE_MUSIC
2025-12-19,53,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-12-19,55,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-12-19,56,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-12-19,57,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-12-19,58,Em Muốn Được Bay,VSTRA,Tyronee,APPLE_MUSIC
2025-12-19,59,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-12-19,60,Love Game,Low G,tlinh,APPLE_MUSIC
2025-12-19,61,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-12-19,62,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-12-19,63,Quá Muộn,MIN,,APPLE_MUSIC
2025-12-19,64,All I Want for Christmas Is You,Mariah Carey,,APPLE_MUSIC
2025-12-19,66,Quá Khứ Kia Của Anh,WOKEUP,"Andree Right Hand, RHYDER, COOLKID, BAN",APPLE_MUSIC
2025-12-19,68,Vùng Xám,Văn Mai Hương,GREY D,APPLE_MUSIC
2025-12-19,70,Feel At Home,B Ray,,APPLE_MUSIC
2025-12-19,71,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-12-19,72,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-12-19,73,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-12-19,74,Nhạc Tình,Văn Mai Hương,HURRYKNG,APPLE_MUSIC
2025-12-19,75,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-12-19,76,Chăm Hoa,MONO,,APPLE_MUSIC
2025-12-19,77,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-12-19,78,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-12-19,79,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-12-19,80,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-12-19,81,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-12-19,82,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-12-19,84,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-12-19,85,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-12-19,86,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-12-19,87,0 AI NGHĨ,Wxrdie,,APPLE_MUSIC
2025-12-19,88,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-12-19,89,để tôi ôm em bằng giai điệu này,Kai Đinh,"GREY D, MIN",APPLE_MUSIC
2025-12-19,90,Missing You,Phương Ly,,APPLE_MUSIC
2025-12-19,91,Sài Gòn ơi,Obito,Shiki,APPLE_MUSIC
2025-12-19,92,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-12-19,93,Bút Chì Bạc,Thắng,,APPLE_MUSIC
2025-12-19,94,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-19,95,Chỉ Một Đêm Nữa Thôi,RPT MCK,tlinh,APPLE_MUSIC
2025-12-19,96,toxic till the end,ROSÉ,,APPLE_MUSIC
2025-12-19,97,Gác Lại Âu Lo,Da LAB,Miu Lê,APPLE_MUSIC
2025-12-19,98,MỘNG YU,AMEE,RPT MCK,APPLE_MUSIC
2025-12-19,99,AI YÊU ANH NHẤT,ANH TRAI SAY HI,"B Ray, Negav, VƯƠNG BÌNH, Gill",APPLE_MUSIC
2025-12-19,100,HERMOSA,ANH TRAI SAY HI,"Sơn.K, buitruonglinh, Tez, Mason Nguyen, CONGB",APPLE_MUSIC
2025-12-20,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-12-20,2,CHỜ ANH VỀ,ANH TRAI SAY HI,"B Ray, AMEE",APPLE_MUSIC
2025-12-20,4,In Love,Low G,JustaTee,APPLE_MUSIC
2025-12-20,5,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-12-20,6,hello em có khỏe không,Dfoxie37,myhoa & Tuann,APPLE_MUSIC
2025-12-20,7,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-12-20,8,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-12-20,9,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-12-20,10,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-12-20,11,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-12-20,12,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-12-20,13,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-12-20,14,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-12-20,15,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-12-20,16,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-12-20,17,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-12-20,19,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-12-20,20,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-12-20,21,Em,Binz,,APPLE_MUSIC
2025-12-20,22,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-20,23,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-12-20,26,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-12-20,27,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-12-20,28,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-20,29,giá như,SOOBIN,,APPLE_MUSIC
2025-12-20,30,NOT CUTE ANYMORE,ILLIT,,APPLE_MUSIC
2025-12-20,31,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-12-20,32,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-12-20,34,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-12-20,35,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-12-20,36,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-12-20,37,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-12-20,38,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-12-20,39,Vườn Hồng,Văn Mai Hương,"Chi Pu, Hà Trần",APPLE_MUSIC
2025-12-20,40,Good Goodbye,HWASA,,APPLE_MUSIC
2025-12-20,41,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-12-20,42,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-12-20,43,Bảo Bối,Văn Mai Hương,,APPLE_MUSIC
2025-12-20,44,Khép Màn,Văn Mai Hương,,APPLE_MUSIC
2025-12-20,45,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-12-20,46,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-12-20,47,All I Want for Christmas Is You,Mariah Carey,,APPLE_MUSIC
2025-12-20,48,Ướt Lòng,Văn Mai Hương,,APPLE_MUSIC
2025-12-20,49,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-12-20,50,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-12-20,51,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-12-20,52,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-12-20,53,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-12-20,54,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-12-20,55,Quá Khứ Kia Của Anh,WOKEUP,"Andree Right Hand, RHYDER, COOLKID, BAN",APPLE_MUSIC
2025-12-20,56,Em Muốn Được Bay,VSTRA,Tyronee,APPLE_MUSIC
2025-12-20,57,Vùng Xám,Văn Mai Hương,GREY D,APPLE_MUSIC
2025-12-20,60,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-12-20,61,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-12-20,62,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-12-20,63,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-12-20,64,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-12-20,65,Nhạc Tình,Văn Mai Hương,HURRYKNG,APPLE_MUSIC
2025-12-20,66,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-12-20,67,Feel At Home,B Ray,,APPLE_MUSIC
2025-12-20,69,Love Game,Low G,tlinh,APPLE_MUSIC
2025-12-20,70,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-12-20,71,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-12-20,72,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-12-20,73,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-12-20,74,Quá Muộn,MIN,,APPLE_MUSIC
2025-12-20,75,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-12-20,78,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-12-20,79,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-12-20,80,Tình Yêu Giữa Mùa Đông,Phan Mạnh Quỳnh,,APPLE_MUSIC
2025-12-20,81,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-12-20,82,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-12-20,83,Bút Chì Bạc,Thắng,,APPLE_MUSIC
2025-12-20,84,Chăm Hoa,MONO,,APPLE_MUSIC
2025-12-20,85,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-12-20,86,Sài Gòn ơi,Obito,Shiki,APPLE_MUSIC
2025-12-20,88,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-12-20,89,0 AI NGHĨ,Wxrdie,,APPLE_MUSIC
2025-12-20,90,Gác Lại Âu Lo,Da LAB,Miu Lê,APPLE_MUSIC
2025-12-20,91,để tôi ôm em bằng giai điệu này,Kai Đinh,"GREY D, MIN",APPLE_MUSIC
2025-12-20,92,Missing You,Phương Ly,,APPLE_MUSIC
2025-12-20,93,Chỉ Một Đêm Nữa Thôi,RPT MCK,tlinh,APPLE_MUSIC
2025-12-20,94,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-20,95,AI YÊU ANH NHẤT,ANH TRAI SAY HI,"B Ray, Negav, VƯƠNG BÌNH, Gill",APPLE_MUSIC
2025-12-20,96,Waiting For You,MONO,Onionn,APPLE_MUSIC
2025-12-20,97,HERMOSA,ANH TRAI SAY HI,"Sơn.K, buitruonglinh, Tez, Mason Nguyen, CONGB",APPLE_MUSIC
2025-12-20,98,Băng Qua Cầu Giấy,Wxrdie,RPT JasonDilla,APPLE_MUSIC
2025-12-20,99,MỘNG YU,AMEE,RPT MCK,APPLE_MUSIC
2025-12-20,100,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-12-24,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-12-24,2,CHỜ ANH VỀ,ANH TRAI SAY HI,"B Ray, AMEE",APPLE_MUSIC
2025-12-24,3,In Love,Low G,JustaTee,APPLE_MUSIC
2025-12-24,5,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-12-24,6,hello em có khỏe không,Dfoxie37,myhoa & Tuann,APPLE_MUSIC
2025-12-24,7,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-12-24,8,Hôn Vào Đây Đi,VSTRA,"Tyronee, Hairan & antransax",APPLE_MUSIC
2025-12-24,9,All I Want for Christmas Is You,Mariah Carey,,APPLE_MUSIC
2025-12-24,10,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-12-24,11,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-12-24,12,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-12-24,13,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-12-24,14,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-12-24,15,Em Muốn Được Bay,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,16,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-12-24,17,Ghét Em Đi Làm ơn,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,19,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-12-24,20,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-12-24,21,Không Thể Quên,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,22,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-12-24,23,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-12-24,24,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-12-24,25,Em Vẫn Cần Anh,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,26,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-12-24,27,giá như,SOOBIN,,APPLE_MUSIC
2025-12-24,28,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-12-24,30,Falling For U,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,31,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-12-24,32,Em,Binz,,APPLE_MUSIC
2025-12-24,33,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-12-24,34,Rượu Tây Khói Trắng,VSTRA,"TGSN, Tage",APPLE_MUSIC
2025-12-24,35,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-24,36,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-24,38,Đừng,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,39,Jingle Bell Rock,Bobby Helms,,APPLE_MUSIC
2025-12-24,40,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-12-24,41,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-12-24,42,Luôn Hằng Yêu Anh,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,43,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-12-24,44,NOT CUTE ANYMORE,ILLIT,,APPLE_MUSIC
2025-12-24,45,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-12-24,46,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-12-24,47,Yêu Ơi,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,49,Tự Hát,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,50,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-12-24,51,Trip Y Hệt,VSTRA,TGSN,APPLE_MUSIC
2025-12-24,52,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-12-24,53,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-12-24,55,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-12-24,56,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-12-24,57,Ai Ngoài Anh,VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,58,Good Goodbye,HWASA,,APPLE_MUSIC
2025-12-24,59,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-12-24,60,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-12-24,61,Vườn Hồng,Văn Mai Hương,"Chi Pu, Hà Trần",APPLE_MUSIC
2025-12-24,62,Khép Màn,Văn Mai Hương,,APPLE_MUSIC
2025-12-24,63,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-12-24,64,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-12-24,65,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-12-24,66,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-12-24,67,Underneath the Tree,Kelly Clarkson,,APPLE_MUSIC
2025-12-24,68,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-12-24,69,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-12-24,70,Bảo Bối,Văn Mai Hương,,APPLE_MUSIC
2025-12-24,71,Quá Khứ Kia Của Anh,WOKEUP,"Andree Right Hand, RHYDER, COOLKID, BAN",APPLE_MUSIC
2025-12-24,72,Tình Yêu Giữa Mùa Đông,Phan Mạnh Quỳnh,,APPLE_MUSIC
2025-12-24,74,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-12-24,75,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-12-24,76,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-12-24,77,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-12-24,80,Em (Interlude),VSTRA,Tyronee,APPLE_MUSIC
2025-12-24,81,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-12-24,82,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-12-24,83,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-12-24,84,Vùng Xám,Văn Mai Hương,GREY D,APPLE_MUSIC
2025-12-24,85,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-12-24,86,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-12-24,87,Feel At Home,B Ray,,APPLE_MUSIC
2025-12-24,88,Nhan Sax,Bùi Lan Hương,Rhymastic,APPLE_MUSIC
2025-12-24,90,Love Game,Low G,tlinh,APPLE_MUSIC
2025-12-24,91,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,,APPLE_MUSIC
2025-12-24,92,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-12-24,94,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-12-24,95,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-12-24,96,Ướt Lòng,Văn Mai Hương,,APPLE_MUSIC
2025-12-24,97,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-12-24,99,Hẹn Lần Sau,MAYDAYs,,APPLE_MUSIC
2025-12-24,100,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
