artist_id,artist_name,total_followers,popularity,genres,spotify_url,image_url
3mibIJiduF0MVLLAvHZAxw,Noo Phước Thịnh,941780,53,"v-pop, vinahouse",https://open.spotify.com/artist/3mibIJiduF0MVLLAvHZAxw,https://i.scdn.co/image/ab6761610000e5eb8db5f2015bbfe707163221f8
5GBXwBVQufRCmwI1bNRIUo,Only C,598669,53,"v-pop, vietnamese hip hop, vinahouse",https://open.spotify.com/artist/5GBXwBVQufRCmwI1bNRIUo,https://i.scdn.co/image/ab6761610000e5ebc7c8ae4ffa1d7f3bfd4aadfa
0qAJ604EZMbkbpZ9NN6W6d,WOKEUP,20715,53,"vietnamese hip hop, v-pop",https://open.spotify.com/artist/0qAJ604EZMbkbpZ9NN6W6d,https://i.scdn.co/image/ab6761610000e5ebdfe775d97f72658dc91ec3ea
0r63ReVRjxrS4ATbLrdcrL,Hoàng Thùy Linh,879307,53,"v-pop, vinahouse, vietnamese hip hop, vietnam indie",https://open.spotify.com/artist/0r63ReVRjxrS4ATbLrdcrL,https://i.scdn.co/image/ab6761610000e5eb0910bc39eeb9ad6af0ed34b3
4e5LAUvM35jleGg8gElTsP,Miu Lê,490870,53,"v-pop, vietnamese hip hop, vinahouse",https://open.spotify.com/artist/4e5LAUvM35jleGg8gElTsP,https://i.scdn.co/image/ab6761610000e5eb2fc3ef8a80c35243e5e899b8
1BcjfrXV4Oe3fK0c8dnxFF,Phương Mỹ Chi,239689,53,"v-pop, vietnamese bolero",https://open.spotify.com/artist/1BcjfrXV4Oe3fK0c8dnxFF,https://i.scdn.co/image/ab6761610000e5eb63b7a2cd3990ab3dd580d3de
0tBmmwc8j8zbJxISwdsvjA,Andiez,401208,53,"v-pop, vietnam indie, vietnamese lo-fi",https://open.spotify.com/artist/0tBmmwc8j8zbJxISwdsvjA,https://i.scdn.co/image/ab6761610000e5ebe0234d1d97449dec5e9a4417
5fa13NJjmn2uQ3dxZDi2Ge,Bích Phương,1286246,53,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",https://open.spotify.com/artist/5fa13NJjmn2uQ3dxZDi2Ge,https://i.scdn.co/image/ab6761610000e5eb906404e01b48537145d163ba
3LbBKYlyMaATS8IIe7HJ0d,Hoàng Duyên,132695,52,"v-pop, vietnam indie, vietnamese lo-fi",https://open.spotify.com/artist/3LbBKYlyMaATS8IIe7HJ0d,https://i.scdn.co/image/ab6761610000e5eb359afbad4ad160ea1550fe29
5jTFNkoZebPnX90CbB3F2A,MONO,1067332,52,"v-pop, vietnamese hip hop, vinahouse",https://open.spotify.com/artist/5jTFNkoZebPnX90CbB3F2A,https://i.scdn.co/image/ab6761610000e5ebdeac86c3a106f1db0454a753
7571XEqHqL61NDiLtWXhS5,(S)TRONG,23344,52,"v-pop, vietnam indie",https://open.spotify.com/artist/7571XEqHqL61NDiLtWXhS5,https://i.scdn.co/image/ab6761610000e5eb9e132200cbdaf17b698b93b4
4en2ObzSYlIYbCGknXjgG9,Pháo,310395,52,"v-pop, vinahouse, vietnamese hip hop",https://open.spotify.com/artist/4en2ObzSYlIYbCGknXjgG9,https://i.scdn.co/image/ab6761610000e5eb69835ec3f45e1bdd048cccd6
2dC1IBU9NOD9xsQJ5RE7j7,Puppy,118965,52,"v-pop, vietnamese hip hop",https://open.spotify.com/artist/2dC1IBU9NOD9xsQJ5RE7j7,https://i.scdn.co/image/ab6761610000e5eb14cc527aa87afe69def5ed51
1CWwyDPjCowRTO4p6A7r6g,Mỹ Tâm,1985748,52,"v-pop, vietnamese bolero, vietnam indie",https://open.spotify.com/artist/1CWwyDPjCowRTO4p6A7r6g,https://i.scdn.co/image/ab6761610000e5eb5d4a6001ce67c78aa3873c6a
2knyDFP4xw9wZEWA98JX6b,TRANG,143432,52,"vietnam indie, v-pop, vietnamese lo-fi",https://open.spotify.com/artist/2knyDFP4xw9wZEWA98JX6b,https://i.scdn.co/image/ab6761610000e5eb2db71ae6d8400097c1e2cd1f
5OvCh1Nin8AGw7OkxYinBe,Tiên Tiên,434185,52,"v-pop, vietnam indie, vinahouse",https://open.spotify.com/artist/5OvCh1Nin8AGw7OkxYinBe,https://i.scdn.co/image/ab6761610000e5eb367ac417cc3e77ffb8362e0a
6oqtpFuvCTISMPeGv6P2sj,Bùi Công Nam,84591,52,"v-pop, vietnam indie",https://open.spotify.com/artist/6oqtpFuvCTISMPeGv6P2sj,https://i.scdn.co/image/ab6761610000e5eb30b06e8ef75d11396d495259
3Wqnr2JGruE4ruWNlnuiRE,Lohan,3775,51,v-pop,https://open.spotify.com/artist/3Wqnr2JGruE4ruWNlnuiRE,https://i.scdn.co/image/ab6761610000e5eb97d5b1d804082c38ca707222
0AOAMHZgHaxM71om8IDGsv,Nguyễn Trung Đức,2235,51,"v-pop, vietnam indie",https://open.spotify.com/artist/0AOAMHZgHaxM71om8IDGsv,https://i.scdn.co/image/ab6761610000e5eb71fa0b2278d47439e3e149fd
6tWaQSIL7reD85PKStNk28,Kha,189689,51,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",https://open.spotify.com/artist/6tWaQSIL7reD85PKStNk28,https://i.scdn.co/image/ab6761610000e5eb60146cdde1ca9bcbc53eb5d1
3Ufoo4BPShhahtCSjgpBLP,Hứa Kim Tuyền,174500,51,"v-pop, vietnam indie",https://open.spotify.com/artist/3Ufoo4BPShhahtCSjgpBLP,https://i.scdn.co/image/ab6761610000e5eba42e0a19eabe7885296b4a69
2rKtPYcwYmevNcaqzJOwvf,MANBO,181288,51,"vietnamese hip hop, v-pop, vietnam indie",https://open.spotify.com/artist/2rKtPYcwYmevNcaqzJOwvf,https://i.scdn.co/image/ab6761610000e5ebaba0f73db3e1c7b04738a4c6
0jF7Zlz8P5p74zcH7YwcMU,Anh Quân Idol,63860,51,"vinahouse, vietnamese lo-fi, v-pop",https://open.spotify.com/artist/0jF7Zlz8P5p74zcH7YwcMU,https://i.scdn.co/image/ab6761610000e5eb7baa96d11dc674173287f3e2
7sI2avJ3MyFstC9oKNM7py,Han Sara,252328,51,"v-pop, vietnamese hip hop",https://open.spotify.com/artist/7sI2avJ3MyFstC9oKNM7py,https://i.scdn.co/image/ab6761610000e5eb609d118b7072b7ceb9cdd985
23xCr75lKvnFvKi8ImHE7S,Táo,450395,51,"vietnamese hip hop, vietnamese lo-fi, vietnam indie, v-pop",https://open.spotify.com/artist/23xCr75lKvnFvKi8ImHE7S,https://i.scdn.co/image/ab6761610000e5eb9b8293cdd868056794436d84
0agWx6vy0Ss4FGafO8bEYc,Ánh Sáng AZA,50525,51,v-pop,https://open.spotify.com/artist/0agWx6vy0Ss4FGafO8bEYc,https://i.scdn.co/image/ab6761610000e5eb9e7211a8e9f0d417095705e0
2iYUs3FoNodbZXKf4mkjGM,MAYDAYs,25221,51,"v-pop, vietnam indie",https://open.spotify.com/artist/2iYUs3FoNodbZXKf4mkjGM,https://i.scdn.co/image/ab6761610000e5eb8733acec7b2d1bef8651bfd2
2CLdtsyD2NsTOBBOVr7fi8,MONSTAR,256050,51,"v-pop, vietnam indie",https://open.spotify.com/artist/2CLdtsyD2NsTOBBOVr7fi8,https://i.scdn.co/image/ab6761610000e5eb670d1bbea09cde81f7a7893c
6kkA6laUMR0hzML9YY98CQ,kidsai,74975,51,"v-pop, vietnamese hip hop, vietnam indie",https://open.spotify.com/artist/6kkA6laUMR0hzML9YY98CQ,https://i.scdn.co/image/ab6761610000e5ebd2b602143b363bbf3294186c
3frEbqapobDOWI7JexlrTW,Lê Bảo Bình,326727,51,"vinahouse, v-pop, vietnamese lo-fi",https://open.spotify.com/artist/3frEbqapobDOWI7JexlrTW,https://i.scdn.co/image/ab67616d0000b27359dd93a4be7d41cf4d852d93
4POahBr8YCPNKGErIiofyx,Lyly,387484,51,"v-pop, vietnamese hip hop, vietnam indie",https://open.spotify.com/artist/4POahBr8YCPNKGErIiofyx,https://i.scdn.co/image/ab6761610000e5ebd626667b97f1e52c16856e7c
0cf0oidLIQoNhGTp0SHzhU,Việt Anh,7827,51,"vinahouse, v-pop",https://open.spotify.com/artist/0cf0oidLIQoNhGTp0SHzhU,https://i.scdn.co/image/ab67616d0000b273069f4b384adedc829e5a5036
5Cf9nBDNc99UFkq9Yqap7Q,Trung Quân,613009,50,"v-pop, vietnam indie",https://open.spotify.com/artist/5Cf9nBDNc99UFkq9Yqap7Q,https://i.scdn.co/image/ab6761610000e5ebe6465ac92651d0e2bdcf4640
1dwfi5uS5pfQMhAic73Q7L,The Masked Singer,334290,50,v-pop,https://open.spotify.com/artist/1dwfi5uS5pfQMhAic73Q7L,https://i.scdn.co/image/ab6761610000e5eb7438c02cbeee407d99b4db43
3Myoe574gxIKLU5bKqjkFk,Ân ngờ,35113,50,"v-pop, vietnam indie",https://open.spotify.com/artist/3Myoe574gxIKLU5bKqjkFk,https://i.scdn.co/image/ab6761610000e5ebbcd17ef2618067e8731f6e2a
5HoKHEC3OTaMgMDnCqc00B,Đặng Vĩnh Thịnh,8219,50,"v-pop, vietnam indie",https://open.spotify.com/artist/5HoKHEC3OTaMgMDnCqc00B,https://i.scdn.co/image/ab6761610000e5eb1ab533220e7448221161306b
4fCHhderLwLacsIOIKgu3J,Bảo Anh,543137,50,"v-pop, vietnam indie",https://open.spotify.com/artist/4fCHhderLwLacsIOIKgu3J,https://i.scdn.co/image/ab6761610000e5ebc8a99b7d4971c74cd6dc0eaa
3FwYnbtGNt8hJfjNuOfpeG,Hà Anh Tuấn,1408284,50,"v-pop, vietnam indie",https://open.spotify.com/artist/3FwYnbtGNt8hJfjNuOfpeG,https://i.scdn.co/image/ab6761610000e5ebe790217ff9f7f2922524b93e
4YkqEuVf1Jf2x2XDqJ2CvC,Tóc Tiên,312377,50,"v-pop, vietnam indie",https://open.spotify.com/artist/4YkqEuVf1Jf2x2XDqJ2CvC,https://i.scdn.co/image/ab6761610000e5eb9c807b922008853e945381b2
2xyztcPkhFKucM2ghmSme2,Quốc Thiên,53729,49,"v-pop, vietnamese bolero",https://open.spotify.com/artist/2xyztcPkhFKucM2ghmSme2,https://i.scdn.co/image/ab6761610000e5eb84d49624a92df1306e394efe
7oxw8G3qB7DwjCs18JWJt5,Nguyễn Hùng,35890,49,"v-pop, vietnam indie",https://open.spotify.com/artist/7oxw8G3qB7DwjCs18JWJt5,https://i.scdn.co/image/ab6761610000e5ebca5816ce29195fc81f6eff12
5L9ssI4l4DKU1za4ZwvKvG,DTAP,16144,49,v-pop,https://open.spotify.com/artist/5L9ssI4l4DKU1za4ZwvKvG,https://i.scdn.co/image/ab6761610000e5eb64c495717c271408458fa96d
0F1rSmrNT6sp3LYohgYKsT,Hải Đăng Doo,113104,49,v-pop,https://open.spotify.com/artist/0F1rSmrNT6sp3LYohgYKsT,https://i.scdn.co/image/ab6761610000e5eb3fc25f44a048eaaebb1243de
62D1qvKkvUCvXEtY1xwRfo,Anh Tú Atus,252961,49,"v-pop, vietnamese hip hop",https://open.spotify.com/artist/62D1qvKkvUCvXEtY1xwRfo,https://i.scdn.co/image/ab6761610000e5eb8f47b8f7d070919fff02059b
70ULEgr5A3zBL12foM4bnj,Vũ Phụng Tiên,62641,49,"v-pop, vinahouse, vietnamese hip hop",https://open.spotify.com/artist/70ULEgr5A3zBL12foM4bnj,https://i.scdn.co/image/ab6761610000e5ebc5db34d157c879b2e627303c
1fTWz0OemWveF9AMkRPJKi,Forest Studio,49135,49,"v-pop, vietnam indie",https://open.spotify.com/artist/1fTWz0OemWveF9AMkRPJKi,https://i.scdn.co/image/ab6761610000e5eb980fdbc56854717fe9a8b50a
3XOuN4VDN4EL0GjKov5mWL,Hà Nhi,409690,49,"v-pop, vinahouse, vietnam indie, vietnamese lo-fi",https://open.spotify.com/artist/3XOuN4VDN4EL0GjKov5mWL,https://i.scdn.co/image/ab6761610000e5eb46abf879de8ae0e40ff00fb3
0u5ikKYYDO2XGyYjNGQRGf,The Flob,67486,49,"vietnam indie, v-pop",https://open.spotify.com/artist/0u5ikKYYDO2XGyYjNGQRGf,https://i.scdn.co/image/ab6761610000e5eb85957581b452da970e2fcf05
5zT1Ku9mzzl6RW5y4z0hUK,Minh Huy,45114,49,"v-pop, vietnam indie, vietnamese hip hop",https://open.spotify.com/artist/5zT1Ku9mzzl6RW5y4z0hUK,https://i.scdn.co/image/ab6761610000e5ebe3ecae96d1fde6253c570654
4R2engiAed6QeIV63PDAz0,Đức Trường,6696,49,v-pop,https://open.spotify.com/artist/4R2engiAed6QeIV63PDAz0,https://i.scdn.co/image/ab6761610000e5eb06f528770312eb9028634e71
7luDDYsfkSivBsoTz3BKMq,Khắc Việt,259260,48,"v-pop, vinahouse, vietnamese bolero",https://open.spotify.com/artist/7luDDYsfkSivBsoTz3BKMq,https://i.scdn.co/image/ab6761610000e5ebc32849c5f5cbb46eb84ad6cc
22MX8BG5870DGzpNricY7q,VSOUL,191598,48,"vietnamese hip hop, v-pop",https://open.spotify.com/artist/22MX8BG5870DGzpNricY7q,https://i.scdn.co/image/ab6761610000e5eba573a7f30ae3296818aeb51a
7qM9nMv6HFHFUpiN034R3z,SonaOne,101755,48,"malay rap, malay, malay pop, malaysian pop",https://open.spotify.com/artist/7qM9nMv6HFHFUpiN034R3z,https://i.scdn.co/image/ab6761610000e5eb7b4dac90fffc6e90964089fd
25JRC8aMGIGBIJ5KiINv3l,RPT Orijinn,67461,48,"vietnamese hip hop, v-pop",https://open.spotify.com/artist/25JRC8aMGIGBIJ5KiINv3l,https://i.scdn.co/image/ab6761610000e5ebca7333562dddee615203f5d9
40JnMfFlpwqBnWitkL96g4,Isaac,261845,48,"v-pop, vietnamese hip hop",https://open.spotify.com/artist/40JnMfFlpwqBnWitkL96g4,https://i.scdn.co/image/ab6761610000e5ebcb44ea77e9b885b05ea60e8a
2nmxgv9asWhQh4XgqfxK57,Mochiii,7892,48,"vinahouse, v-pop",https://open.spotify.com/artist/2nmxgv9asWhQh4XgqfxK57,https://i.scdn.co/image/ab6761610000e5eb0731e95e4e477a546fddd4db
4WF9GdetrQiLeWDWAISRGa,Shayda,14422,48,"v-pop, vietnamese hip hop",https://open.spotify.com/artist/4WF9GdetrQiLeWDWAISRGa,https://i.scdn.co/image/ab6761610000e5ebc30e8bac75a9d968b2d8ccf9
5zqSvInhVbM7ogkSfxny2C,Wendy Thao,18510,48,"vinahouse, v-pop",https://open.spotify.com/artist/5zqSvInhVbM7ogkSfxny2C,https://i.scdn.co/image/ab6761610000e5eb41a2c0f3960bcf58d191677f
3yCPgp6ckDEqBUQnybWeTm,Phạm Kỳ,9310,48,"vinahouse, v-pop",https://open.spotify.com/artist/3yCPgp6ckDEqBUQnybWeTm,https://i.scdn.co/image/ab6761610000e5ebc87a9946c26391b18cd28812
3TInd7W6K9AZ6lKYA3dviJ,Chi Xê,41524,48,"v-pop, vietnam indie",https://open.spotify.com/artist/3TInd7W6K9AZ6lKYA3dviJ,https://i.scdn.co/image/ab6761610000e5eb81b072d91388703cd3f6dbbe
6mMxOJfr3bN1QPUiForaWf,DatKaa,106641,48,"v-pop, vinahouse, vietnamese lo-fi",https://open.spotify.com/artist/6mMxOJfr3bN1QPUiForaWf,https://i.scdn.co/image/ab6761610000e5eb28353ac7e823dca1597fa88f
1dmaHHd1Xbd85cT1egYb4w,Trúc Nhân,1010216,47,"v-pop, vietnam indie",https://open.spotify.com/artist/1dmaHHd1Xbd85cT1egYb4w,https://i.scdn.co/image/ab6761610000e5eb4bb3ec7b328a9414dc72683b
4APrfmUo8KRrjCVuyoKvwY,Olew,97579,47,"v-pop, vietnam indie",https://open.spotify.com/artist/4APrfmUo8KRrjCVuyoKvwY,https://i.scdn.co/image/ab6761610000e5ebfca028b811a0296ef4e6336b
2FCxeoDrmuTZmyn8iXlQVB,Linh Hương Luz,13233,47,"vinahouse, v-pop, vietnamese lo-fi",https://open.spotify.com/artist/2FCxeoDrmuTZmyn8iXlQVB,https://i.scdn.co/image/ab6761610000e5ebf7fd9f1fce2fa469d2b37d48
2ZN2K5xz3BDmfWYaA5dgce,JustaTee,18477,47,"v-pop, vietnamese hip hop, vietnam indie",https://open.spotify.com/artist/2ZN2K5xz3BDmfWYaA5dgce,https://i.scdn.co/image/ab67616d0000b273250a58ea8d2598d93712c850
0iqum9KAHh3LkgDhuqvTxM,Song Luân,101743,47,"v-pop, vinahouse",https://open.spotify.com/artist/0iqum9KAHh3LkgDhuqvTxM,https://i.scdn.co/image/ab6761610000e5eb8b873554cc27c617c3bae515
0IBUlucigx80io4qV5fQ34,An Vũ,54419,47,"v-pop, vinahouse, vietnamese lo-fi",https://open.spotify.com/artist/0IBUlucigx80io4qV5fQ34,https://i.scdn.co/image/ab6761610000e5eb10960fba0227590ef82a7a2a
4NfuHLESitkh66LOZeyzsu,Minh Đinh,29941,47,"vietnam indie, v-pop, vietnamese hip hop",https://open.spotify.com/artist/4NfuHLESitkh66LOZeyzsu,https://i.scdn.co/image/ab6761610000e5eb961c99f3d79c48b5fc922819
5bJcxnt5lkrDyKfPjtSBxP,Jun Phạm,37958,47,v-pop,https://open.spotify.com/artist/5bJcxnt5lkrDyKfPjtSBxP,https://i.scdn.co/image/ab6761610000e5ebb58f17143b91e84055090585
3BWBxpXDxofgji3RKZPIz8,Hoà Minzy,523658,47,"v-pop, vinahouse",https://open.spotify.com/artist/3BWBxpXDxofgji3RKZPIz8,https://i.scdn.co/image/ab6761610000e5eb39aa67b9769a50405845c15a
0s9oqVCJ2iXTqSUR5fcky5,Mer,46059,47,"vietnam indie, v-pop",https://open.spotify.com/artist/0s9oqVCJ2iXTqSUR5fcky5,https://i.scdn.co/image/ab6761610000e5ebcda995a1ec60c55158d3fe36
4SiNg3BrvdFycwTlO6HGKN,Show It All Vietnam (Tân Binh Toàn Năng),7682,47,v-pop,https://open.spotify.com/artist/4SiNg3BrvdFycwTlO6HGKN,https://i.scdn.co/image/ab6761610000e5eb676871b8c9d48f9aba20cb0c
50zVd0WBgPZqC88gkrJ5xd,Nguyễn Hữu Kha,8002,46,"vinahouse, v-pop",https://open.spotify.com/artist/50zVd0WBgPZqC88gkrJ5xd,https://i.scdn.co/image/ab6761610000e5eb9eaa786b388e0686429a2069
0Y9KzsdFByEI4bigKF1htd,Myra Trần,134866,46,"v-pop, vietnamese hip hop, vietnam indie",https://open.spotify.com/artist/0Y9KzsdFByEI4bigKF1htd,https://i.scdn.co/image/ab6761610000e5eb83042f4b929f9f68ddc74c0b
6jFvKq4gMkQ50joURHPGXO,Charmy Pham,435400,46,"v-pop, vinahouse",https://open.spotify.com/artist/6jFvKq4gMkQ50joURHPGXO,https://i.scdn.co/image/ab6761610000e5eba23b39f0b1d1ee61e88bd985
0QRUD41ltP8vhaAIxMZb2H,Lu,20205,46,"v-pop, vietnamese hip hop, vietnam indie",https://open.spotify.com/artist/0QRUD41ltP8vhaAIxMZb2H,https://i.scdn.co/image/ab6761610000e5eb283946798421779ceb008149
2Xlia1jlI7JDki4Xa42uyK,Phạm Nguyên Ngọc,128624,46,"v-pop, vietnam indie, vietnamese lo-fi",https://open.spotify.com/artist/2Xlia1jlI7JDki4Xa42uyK,https://i.scdn.co/image/ab6761610000e5eb9947613368a5dff45d44e8a5
5Xn0cJrrcslCWCzPXNTy54,PiaLinh,6018,46,"v-pop, vietnam indie",https://open.spotify.com/artist/5Xn0cJrrcslCWCzPXNTy54,https://i.scdn.co/image/ab6761610000e5eb293547b083caf853b0e03a3e
7FKQ3rlfjiDaZI0uQqOnDH,Beta Remix,11550,46,"vinahouse, v-pop",https://open.spotify.com/artist/7FKQ3rlfjiDaZI0uQqOnDH,https://i.scdn.co/image/ab6761610000e5ebebe61832fb57e076375327f6
4ZSYaCMxF2k6maN3KTP17F,JayKii,132790,46,"v-pop, vietnamese lo-fi, vietnam indie",https://open.spotify.com/artist/4ZSYaCMxF2k6maN3KTP17F,https://i.scdn.co/image/ab6761610000e5eb3655a43a534038f7d772731c
6Ue0BbbTOdBjcO4QZB5sio,Trungg I.U,5330,46,"v-pop, vinahouse, vietnam indie",https://open.spotify.com/artist/6Ue0BbbTOdBjcO4QZB5sio,https://i.scdn.co/image/ab6761610000e5ebb14d89a31192cdd1fcca2d6e
2XtMx7EHHODQSeBzDCBec9,Bùi Lan Hương,64114,46,"v-pop, vietnam indie",https://open.spotify.com/artist/2XtMx7EHHODQSeBzDCBec9,https://i.scdn.co/image/ab6761610000e5eb2355fd73359d6439d3b55d6b
3EkXXkwTWhJpPDJR4ME3D8,KayC,23693,45,"vietnamese hip hop, v-pop, vietnam indie",https://open.spotify.com/artist/3EkXXkwTWhJpPDJR4ME3D8,https://i.scdn.co/image/ab6761610000e5eb90ae8d650674984b439c1b81
39HlpQmjGAer2XWNh0Ro83,Lãng,155253,45,"vietnamese hip hop, v-pop",https://open.spotify.com/artist/39HlpQmjGAer2XWNh0Ro83,https://i.scdn.co/image/ab6761610000e5eb70a4c1dc0c7516510c9651b3
4co1OIKlUOsNNVJFSZzO9N,Trịnh Thăng Bình,476961,45,"v-pop, vinahouse",https://open.spotify.com/artist/4co1OIKlUOsNNVJFSZzO9N,https://i.scdn.co/image/ab6761610000e5eb26278958401f9a8258dc1acd
2xyEAgqFAAy5yqRZ7mHd9c,Khiem,27081,45,"v-pop, vietnam indie",https://open.spotify.com/artist/2xyEAgqFAAy5yqRZ7mHd9c,https://i.scdn.co/image/ab6761610000e5eb7fe460e7153330f829fc0989
1MTANbmLhUqJXlLuqADGE7,NIT,14165,45,"v-pop, vietnamese lo-fi, vinahouse",https://open.spotify.com/artist/1MTANbmLhUqJXlLuqADGE7,https://i.scdn.co/image/ab6761610000e5eb2ffafab41d3017a9255fe8a1
4jpoAFITrFeFHeZ7Fgv3KZ,Cloud 5,2307,45,v-pop,https://open.spotify.com/artist/4jpoAFITrFeFHeZ7Fgv3KZ,https://i.scdn.co/image/ab6761610000e5eb426b913d7ef7e987fd30b819
0FflNqUFk4ODtAZuVuqgou,Nguyenn,34927,45,"v-pop, vietnam indie",https://open.spotify.com/artist/0FflNqUFk4ODtAZuVuqgou,https://i.scdn.co/image/ab6761610000e5ebcd5195932c393dfb72ab2d47
4jQZaxfgwiUJFQagCyZNV4,Ricky Star,78144,45,"vietnamese hip hop, v-pop, vietnam indie",https://open.spotify.com/artist/4jQZaxfgwiUJFQagCyZNV4,https://i.scdn.co/image/ab6761610000e5eb700bae43e792f20ae9160d20
1uXHYAZLyOQY5qaM1crBNK,Nguyen Van Chung,10729,45,"v-pop, vinahouse, vietnamese bolero",https://open.spotify.com/artist/1uXHYAZLyOQY5qaM1crBNK,https://i.scdn.co/image/ab6761610000e5eba71b411b1dd82e3f914c86bb
6JTiPLdbZD2e0tDsN15U1s,Đông Nhi,302191,45,v-pop,https://open.spotify.com/artist/6JTiPLdbZD2e0tDsN15U1s,https://i.scdn.co/image/ab6761610000e5ebd5b2a1163da68db38f8d9b2e
6jRD85dsXJYn5vv73rqSGi,Chi Pu,365798,45,"v-pop, vinahouse, vietnam indie",https://open.spotify.com/artist/6jRD85dsXJYn5vv73rqSGi,https://i.scdn.co/image/ab6761610000e5eb2f734b96ad80d6ef06fada5a
7H9jPV9qWyp6V629038aXU,Lynk Lee,189319,45,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",https://open.spotify.com/artist/7H9jPV9qWyp6V629038aXU,https://i.scdn.co/image/ab6761610000e5ebbbc1060f99c7a2bb88161a74
53LVvmM09CnWWAYz79HpCR,The Men,38881,45,"v-pop, vinahouse, vietnamese bolero",https://open.spotify.com/artist/53LVvmM09CnWWAYz79HpCR,https://i.scdn.co/image/ab6761610000e5eb69f4159391f1d2e1c3c400bc
5mPRDRL2rclNaPJXOg56Jy,The Wind,2310,45,"vietnamese hip hop, v-pop",https://open.spotify.com/artist/5mPRDRL2rclNaPJXOg56Jy,https://i.scdn.co/image/ab6761610000e5ebea1bcf8439ffe9a24c6e30fa
6sJBvMCAi9NuNCxI9RDYDW,Osad,293664,44,"v-pop, vietnamese hip hop",https://open.spotify.com/artist/6sJBvMCAi9NuNCxI9RDYDW,https://i.scdn.co/image/ab6761610000e5eb2dfa133149bfad6a19a594c7
